City,Date,PM2.5,PM10,NO2,SO2,TempMax(deg-f),TempAvg(deg-f),TempMin(deg-f)
Delhi,2017-02-21,106.92,303.47,60.72,19.57,77,67.7,60
Delhi,2017-02-22,93.03,270.3,65.62,19.84,80,66.3,56
Delhi,2017-02-23,182.29,158.96,55.22,13.77,77,65.4,53
Delhi,2017-02-24,451.25,104.82,42.2,6.64,77,66.8,57
Delhi,2017-02-25,425.22,103.74,46.64,8.41,78,65.7,59
Delhi,2017-02-26,328.23,198.09,59.34,17.55,80,65.5,56
Delhi,2017-02-27,178.5,255.65,72.8,21.66,83,67.8,54
Delhi,2017-02-28,149.73,382.34,94.66,28.15,89,73,56
Delhi,2017-03-01,127.9,359.47,79.46,24.07,86,74.8,67
Delhi,2017-03-02,114.68,300.55,69.08,23.53,81,71.3,63
Delhi,2017-03-03,67.83,181.19,56.64,19.69,80,68.5,57
Delhi,2017-03-04,82.32,196.84,60.55,22.03,80,66.8,55
Delhi,2017-03-05,90.6,229.62,61.48,25.34,81,68.7,56
Delhi,2017-03-06,91.6,242.14,64.99,26.91,82,68.3,55
Delhi,2017-03-07,112.41,307.78,65.16,30.7,84,72.4,56
Delhi,2017-03-08,134.4,224.36,49.88,24.14,78,71.6,64
Delhi,2017-03-09,106.45,142.78,39.68,20.15,83,67.4,60
Delhi,2017-03-10,68.88,106.39,33.32,17.93,77,64.8,55
Delhi,2017-03-11,37.49,110.65,32,19.4,73,63.1,54
Delhi,2017-03-12,64.42,169.87,32.11,20.11,73,63.3,53
Delhi,2017-03-13,74.58,182.79,27.78,19.33,75,62.3,51
Delhi,2017-03-14,102.46,284.27,34.28,22.37,78,64,50
Delhi,2017-03-15,112.71,319.97,42.06,23.96,82,68.3,54
Delhi,2017-03-16,125.8,348.95,42.18,23.59,86,72.4,58
Delhi,2017-03-17,114.07,288.64,38.7,21.42,81,71.3,61
Delhi,2017-03-18,96.39,267.96,46.65,22.29,85,71.3,58
Delhi,2017-03-19,120.43,350.42,51.65,22.89,85,72.4,62
Delhi,2017-03-20,121.21,332.73,49.53,22.25,86,73.4,62
Delhi,2017-03-21,128.51,365.67,51.94,24.38,92,78.6,63
Delhi,2017-03-22,120.88,405.64,69.31,28.88,95,81.1,68
Delhi,2017-03-23,151.17,342.53,70.55,27.21,99,82.4,67
Delhi,2017-03-24,149.42,282.88,79.52,22.09,94,81.8,71
Delhi,2017-03-25,168.23,254.71,83.82,15.18,92,79.9,66
Delhi,2017-03-26,118.34,247.77,78.84,14.85,94,82.4,70
Delhi,2017-03-27,156.38,218.98,79.24,17.55,98,85.3,74
Delhi,2017-03-28,152.66,289.95,85.54,18.24,99,86,74
Delhi,2017-03-29,113.62,311.56,75.87,17.26,98,85.4,76
Delhi,2017-03-30,69.44,204.22,76.28,23.72,98,84.9,76
Delhi,2017-03-31,91.19,285.69,84.22,20.48,101,88.7,76
Delhi,2017-04-01,105.71,291.02,81.75,20.05,102,88.1,75
Delhi,2017-04-02,83.36,210.86,77.96,19.33,100,83.3,73
Delhi,2017-04-03,70.62,192.27,83.8,24.03,102,86.8,72
Delhi,2017-04-04,84.4,234.82,73.67,24.14,96,84.7,73
Delhi,2017-04-05,47.67,207.72,64.65,19.75,92,81.5,72
Delhi,2017-04-06,62.44,252.48,67.13,17.21,100,86.4,75
Delhi,2017-04-07,150.76,543,74.99,27.69,93,80.8,67
Delhi,2017-04-08,151.25,410.15,77.6,33.4,92,78.3,63
Delhi,2017-04-09,68.88,190.42,68.1,22.78,89,80.5,68
Delhi,2017-04-10,129.15,237.88,72.06,21.85,91,82.3,71
Delhi,2017-04-11,146.59,253.07,71.58,24.49,98,84.6,71
Delhi,2017-04-12,107.69,309.37,61.17,32.76,101,84.4,70
Delhi,2017-04-13,163.97,375.82,87.79,43.82,103,85.3,69
Delhi,2017-04-14,184.69,371.87,110.15,50.31,105,87,71
Delhi,2017-04-15,176.54,343.62,102.4,42.8,104,87.8,73
Delhi,2017-04-16,175.23,409.95,102.55,62.6,103,88.1,72
Delhi,2017-04-17,145.22,389.03,102.55,42.39,105,90.1,78
Delhi,2017-04-18,152.84,400.78,88.05,44.15,108,92.8,78
Delhi,2017-04-19,136.35,356.47,80.08,41.33,108,92.5,79
Delhi,2017-04-20,152.99,324.19,93.15,37.38,108,94.3,81
Delhi,2017-04-21,130.13,409.7,103.25,30.82,103,93.6,85
Delhi,2017-04-22,110.54,263.66,93.8,30,101,90,83
Delhi,2017-04-23,103.42,260.82,75.05,29.4,102,91.3,81
Delhi,2017-04-24,99.09,266.24,61.32,31.95,100,88.9,79
Delhi,2017-04-25,96.07,287.92,69.59,39.9,100,88.1,77
Delhi,2017-04-26,72.31,189.5,72.94,29.27,100,87.9,76
Delhi,2017-04-27,93.14,271.06,73.49,46.69,99,88.4,74
Delhi,2017-04-28,109.36,271.94,68.76,39.58,101,88.5,76
Delhi,2017-04-29,126.74,303.75,85.21,54.52,100,86.5,76
Delhi,2017-04-30,80.81,234.05,65.55,46.62,99,88.6,77
Delhi,2017-05-01,85.8,211.83,70.38,56.64,99,87,74
Delhi,2017-05-02,198.2,313.23,108.48,50.78,103,77.9,0
Delhi,2017-05-03,145.74,367.73,97.21,54.83,103,88.6,77
Delhi,2017-05-04,109.91,302.02,67.76,34.97,100,88.5,78
Delhi,2017-05-05,207.4,429.32,75.66,46.67,104,89.6,76
Delhi,2017-05-06,204.56,363.53,92.19,51.7,103,89.7,77
Delhi,2017-05-07,220.77,376.33,92.34,45.39,110,94.4,78
Delhi,2017-05-08,183.82,392.34,94.19,52.99,109,96.6,82
Delhi,2017-05-09,109.76,334.65,65.21,36.94,107,94.5,83
Delhi,2017-05-10,74.42,242.54,46.48,35.61,103,90.9,84
Delhi,2017-05-11,94.28,263.87,62.22,44.94,104,94.1,82
Delhi,2017-05-12,216.96,500.59,70.84,65.5,106,94.7,85
Delhi,2017-05-13,198.09,356.85,87.53,53.24,107,94.4,83
Delhi,2017-05-14,121.76,334.51,70.37,44.98,109,96.4,85
Delhi,2017-05-15,135.54,381.35,75.55,46.16,110,96.9,83
Delhi,2017-05-16,123.21,375.15,54.83,41.96,105,95.8,86
Delhi,2017-05-17,78.18,287.99,47.84,39.01,98,90.1,84
Delhi,2017-05-18,126.04,279.92,50.3,55.11,101,92.9,82
Delhi,2017-05-19,139.1,329.12,58.93,41.31,95,88.1,83
Delhi,2017-05-20,233.82,352.76,59.74,36.26,100,91.3,85
Delhi,2017-05-21,178.44,505.07,52.38,40.4,101,85.6,77
Delhi,2017-05-22,110.1,386.67,63.7,35.36,83,79.9,76
Delhi,2017-05-23,118.43,326.02,84.21,37.55,100,90,75
Delhi,2017-05-24,107.37,252.35,80.72,42.21,104,93.9,81
Delhi,2017-05-25,113.9,222.88,65.71,41.43,107,95,85
Delhi,2017-05-26,103.75,301.57,79.07,41.4,110,97.5,85
Delhi,2017-05-27,69.88,317.07,50.12,38.55,103,93.6,87
Delhi,2017-05-28,40.33,150.34,45.6,31.5,96,88,78
Delhi,2017-05-29,48.95,150.23,55.2,26.99,92,83,74
Delhi,2017-05-30,63.27,174.62,64.11,26.15,97,89.5,78
Delhi,2017-05-31,56.38,137.62,69.98,21.94,94,84,80
Delhi,2017-06-01,95.23,257.16,97.33,23,98,89.1,78
Delhi,2017-06-02,123.44,354.35,131.55,24.75,104,92.9,80
Delhi,2017-06-03,122.2,362.94,119.37,23.23,108,97,84
Delhi,2017-06-04,121.1,436.35,92.68,22.69,112,102.1,90
Delhi,2017-06-05,71.89,320.91,64.07,18.63,110,101.1,93
Delhi,2017-06-06,80.37,348.79,57.63,16.51,109,97.5,86
Delhi,2017-06-07,40.87,233.62,70.77,23.51,98,88.8,83
Delhi,2017-06-08,41.83,233,79.9,18.63,90,85.8,82
Delhi,2017-06-09,66.73,295.56,76.52,15,92,87.7,81
Delhi,2017-06-10,64.63,233,80.04,15,101,89.9,79
Delhi,2017-06-11,43.02,233,77.07,15,99,88.8,78
Delhi,2017-06-12,57.4,166.25,106.23,15,103,92.4,79
Delhi,2017-06-13,48.6,244.14,96.64,15,107,96.1,83
Delhi,2017-06-14,62,310.73,86.9,15,107,93.4,85
Delhi,2017-06-15,80.14,205.5,139.09,15,103,94.4,84
Delhi,2017-06-16,51.6,124.35,80.43,15,94,83.4,72
Delhi,2017-06-17,41.96,87.16,70.93,15,89,83.9,81
Delhi,2017-06-18,65.19,218.93,56.65,15,96,89.5,81
Delhi,2017-06-19,60.9,228.2,36.63,15,98,86.1,76
Delhi,2017-06-20,35.1,88.82,99.75,15,90,81.9,75
Delhi,2017-06-21,58.27,87.74,63.2,15,90,82,76
Delhi,2017-06-22,61.93,124.6,36.35,15,91,84.9,77
Delhi,2017-06-23,44.08,160.22,103.29,15,96,89.1,81
Delhi,2017-06-24,63.62,245.23,83.84,15,99,92.1,83
Delhi,2017-06-25,76.1,325.29,71.42,15,102,94.5,86
Delhi,2017-06-26,51.52,359.19,53.97,15,100,93.7,88
Delhi,2017-06-27,36.62,286.38,54.02,15,101,94.1,89
Delhi,2017-06-28,29.83,128.18,58.02,15,88,81.9,78
Delhi,2017-06-29,22.98,103.8,35.01,15,88,83.5,78
Delhi,2017-06-30,25.83,90.41,32.97,15,88,82.1,79
Delhi,2017-07-01,43.35,224.62,17.4,15,94,84.9,81
Delhi,2017-07-02,20.52,223.56,11.37,15,88,83.3,80
Delhi,2017-07-03,46.71,246.98,20.06,15,95,88.9,81
Delhi,2017-07-04,116.12,233,19.37,15,96,90.4,84
Delhi,2017-07-05,50.81,233,14.86,15,96,90.5,86
Delhi,2017-07-06,47.17,233,18.32,15,95,87,81
Delhi,2017-07-07,41.42,233,18.21,15,94,86.9,79
Delhi,2017-07-08,45.31,233,23.52,15,98,79.1,0
Delhi,2017-07-09,58.46,233,21.16,15,100,93.4,86
Delhi,2017-07-10,41.92,233,18.81,15,99,93,87
Delhi,2017-07-11,33.04,233,21.44,15,96,86.6,81
Delhi,2017-07-12,22.35,233,19.98,15,90,84.9,80
Delhi,2017-07-13,22.44,233,21.59,15,95,88.6,81
Delhi,2017-07-14,30.35,233,38.36,15,98,90.6,84
Delhi,2017-07-15,32.02,233,77.47,15,95,88.3,85
Delhi,2017-07-16,38.77,233,76.98,15,97,89.4,84
Delhi,2017-07-17,33.56,233,86.61,15,93,85,81
Delhi,2017-07-18,37.67,233,126.91,15,97,90.4,83
Delhi,2017-07-19,55.96,233,137.15,15,100,91.8,84
Delhi,2017-07-20,28.88,233,61.54,15,93,85,78
Delhi,2017-07-21,23.12,233,23.67,15,96,88.3,83
Delhi,2017-07-22,18.54,233,19.9,15,94,85.6,81
Delhi,2017-07-23,22.65,233,18.22,15,94,84.3,80
Delhi,2017-07-24,17.52,233,19.95,15,92,85.4,80
Delhi,2017-07-25,22.17,233,18.1,15,90,84.4,81
Delhi,2017-07-26,20.17,233,21.95,15,93,88.1,80
Delhi,2017-07-27,24.42,233,25.33,15,94,88.6,84
Delhi,2017-07-28,25.71,233,24.07,15,95,88,83
Delhi,2017-07-29,27.25,233,22.87,15,94,87.3,82
Delhi,2017-07-30,10.88,233,20.58,15,90,86.6,83
Delhi,2017-07-31,17.1,233,26.19,15,85,82.3,81
Delhi,2017-08-01,17.24,233,23.4,15,85,82.5,81
Delhi,2017-08-02,27.56,233,26.54,15,89,85.4,82
Delhi,2017-08-03,27.29,233,29.16,15,92,86.1,82
Delhi,2017-08-04,42.65,233,33.74,15,94,87.8,82
Delhi,2017-08-05,53.69,233,42.98,15,94,88,83
Delhi,2017-08-06,61.44,233,41.75,15,97,90.1,85
Delhi,2017-08-07,57.42,233,32.2,15,92,84.8,81
Delhi,2017-08-08,36.58,233,29.91,15,96,86.8,80
Delhi,2017-08-09,50.42,233,48.7,15,86,84,82
Delhi,2017-08-10,48.6,233,64,15,93,86.9,82
Delhi,2017-08-11,21.83,233,35.39,15,95,89.1,84
Delhi,2017-08-12,23,233,50,15,95,88.4,83
Delhi,2017-08-13,23,233,50,15,94,88,82
Delhi,2017-08-14,26.54,233,88.07,15,95,88.5,82
Delhi,2017-08-15,30.12,233,49.91,15,97,90.3,84
Delhi,2017-08-16,35.23,233,64.66,15,97,90,83
Delhi,2017-08-17,39.6,233,68.78,15,99,91.5,85
Delhi,2017-08-18,46.25,233,60.15,15,98,91.6,86
Delhi,2017-08-19,35.48,233,39.67,15,86,82.3,80
Delhi,2017-08-20,22.15,233,30.28,15,96,88.8,81
Delhi,2017-08-21,25.5,233,24.42,15,95,88.9,83
Delhi,2017-08-22,46,233,38.7,15,91,87.4,84
Delhi,2017-08-23,36.54,233,43.43,15,92,83.1,79
Delhi,2017-08-24,47.79,233,45.26,15,93,86.4,78
Delhi,2017-08-25,51.33,233,39.3,15,95,85.5,81
Delhi,2017-08-26,62.33,233,37.65,15,89,82.1,77
Delhi,2017-08-27,34.3,233,34.06,15,95,86.6,77
Delhi,2017-08-28,23.82,233,27.89,15,92,85.6,81
Delhi,2017-08-29,15.23,233,69.8,15,93,86.4,82
Delhi,2017-08-30,20.5,233,101.89,15,100,88.1,81
Delhi,2017-08-31,41.62,60.15,50.7,15,89,81.6,78
Delhi,2017-09-01,25.58,41.64,26.64,15,87,82.6,79
Delhi,2017-09-02,20.06,45.86,26.09,15,87,82,79
Delhi,2017-09-03,38.19,79.78,27.32,15,93,85.9,78
Delhi,2017-09-04,47.89,84.29,25.85,15,95,87.1,81
Delhi,2017-09-05,35.61,75.82,30.29,15,94,86.5,79
Delhi,2017-09-06,39.41,85.23,35.92,15,95,86.8,79
Delhi,2017-09-07,40.34,67.06,23.75,15,90,83.9,76
Delhi,2017-09-08,51.7,101.89,16.52,15,95,87.3,81
Delhi,2017-09-09,54.83,111.65,17.54,15,95,86.7,81
Delhi,2017-09-10,60.46,119.5,19.76,15,98,76.9,0
Delhi,2017-09-11,63.97,120.06,20.25,15,96,87.4,81
Delhi,2017-09-12,46.65,103.84,16.56,15,95,87.5,80
Delhi,2017-09-13,54.77,143.16,10.76,15,97,88.3,81
Delhi,2017-09-14,80.47,186.11,31.88,15,94,87.9,82
Delhi,2017-09-15,64.37,127.68,34.75,15,97,88.3,81
Delhi,2017-09-16,51.56,82.26,36.6,15,88,84.6,81
Delhi,2017-09-17,53.05,85.65,37.33,15,94,86,81
Delhi,2017-09-18,60.83,102.29,56.67,15,96,86.3,78
Delhi,2017-09-19,55.55,112.21,34.72,15,97,87,79
Delhi,2017-09-20,70.81,111.9,21.49,15,98,83.4,77
Delhi,2017-09-21,55.93,76.81,22.74,15,94,86.4,77
Delhi,2017-09-22,11.81,18.59,22.4,15,81,78.1,76
Delhi,2017-09-23,17.76,43.57,18.63,15,79,76.6,75
Delhi,2017-09-24,35.5,81.42,17.01,15,87,79.3,74
Delhi,2017-09-25,50.09,100.02,27.25,15,94,84.1,76
Delhi,2017-09-26,66.12,114.15,27.52,7.13,94,84.6,77
Delhi,2017-09-27,80.94,125.39,21.39,6.62,96,84.4,76
Delhi,2017-09-28,75.4,102.91,38.55,6.08,98,86,77
Delhi,2017-09-29,89.38,140.94,29.45,7.17,96,85.1,77
Delhi,2017-09-30,74.2,125.73,26.08,6.64,96,84.9,75
Delhi,2017-10-01,68.47,120.56,28.66,3.46,94,80.3,72
Delhi,2017-10-02,63.41,128.15,25.2,2.94,97,83.9,72
Delhi,2017-10-03,69.45,127.48,26.09,5.81,96,82.9,72
Delhi,2017-10-04,76.81,138.81,28.99,11.7,93,81.7,74
Delhi,2017-10-05,75.73,125.31,24.45,11.96,96,84.5,74
Delhi,2017-10-06,79.81,111.43,27.44,13.91,95,83.5,73
Delhi,2017-10-07,70.98,151.15,25.61,22.29,94,82.6,72
Delhi,2017-10-08,102.2,155.03,24.51,24,94,82,73
Delhi,2017-10-09,107.63,173.87,27.06,23.51,96,84.3,74
Delhi,2017-10-10,105.88,158.68,31.67,7.6,94,84.1,73
Delhi,2017-10-11,104.45,122.3,30.92,6.57,94,82.8,73
Delhi,2017-10-12,106.85,186.91,31.1,7.65,94,81.6,73
Delhi,2017-10-13,137.42,207.87,29.16,9.36,94,80.9,72
Delhi,2017-10-14,147.07,208.87,30.14,14.64,98,81.1,72
Delhi,2017-10-15,147.83,195.47,30,14.31,96,79.3,68
Delhi,2017-10-16,152.61,213.98,58.53,23.09,95,78.9,69
Delhi,2017-10-17,121.7,212.35,57.08,17.44,93,77.8,67
Delhi,2017-10-18,152.16,204.03,63.15,27.42,94,80.3,67
Delhi,2017-10-19,176.17,259,53.51,22.15,96,80.5,69
Delhi,2017-10-20,426.52,387.13,54.76,36.85,95,79.6,70
Delhi,2017-10-21,213.12,317.52,50.13,20.55,94,77.3,67
Delhi,2017-10-22,146.01,201.91,55.88,24.42,96,78.8,66
Delhi,2017-10-23,163.35,242.73,64.25,27.79,95,78.3,67
Delhi,2017-10-24,188.24,331.64,81.33,23.19,91,75.9,65
Delhi,2017-10-25,203.03,326.46,80.62,23.77,91,74.9,64
Delhi,2017-10-26,178.91,290.41,90.56,24.12,91,74.8,63
Delhi,2017-10-27,167.54,293.68,65.44,21.24,90,74.9,65
Delhi,2017-10-28,198.37,329.05,84.45,27.88,91,73.9,64
Delhi,2017-10-29,187.82,300.92,60.61,25.08,89,73.3,63
Delhi,2017-10-30,196.37,308.22,69.51,23.68,86,72.6,63
Delhi,2017-10-31,211.64,323.45,53.08,19.36,86,73.9,63
Delhi,2017-11-01,179.17,265.9,46.83,16.01,89,74.3,65
Delhi,2017-11-02,160.69,227.41,47.7,17.19,86,73.8,67
Delhi,2017-11-03,168.16,239.73,46.49,15.29,85,73,64
Delhi,2017-11-04,190.33,292.7,47.28,18.87,86,73,65
Delhi,2017-11-05,209.61,334.64,60.56,19.55,86,72.9,63
Delhi,2017-11-06,216.53,330.27,57.27,18.74,85,71.8,63
Delhi,2017-11-07,517.93,654.68,65.17,15.29,86,70,61
Delhi,2017-11-08,639.19,796.88,77.51,20.46,81,67.4,59
Delhi,2017-11-09,495.9,652.21,81.67,15.68,87,68.1,57
Delhi,2017-11-10,370.73,496.48,80.73,17.84,84,67.8,58
Delhi,2017-11-11,363.77,511.44,78.61,17.8,82,67.6,57
Delhi,2017-11-12,465.08,622.4,70.1,13.94,82,66.4,58
Delhi,2017-11-13,354.56,498.63,65.77,15.58,83,66.5,55
Delhi,2017-11-14,254.36,365.91,56.46,13.67,82,68.3,60
Delhi,2017-11-15,192.04,279.26,57.85,19.24,81,57.6,0
Delhi,2017-11-16,191.57,278.95,53.86,22.89,72,63.4,57
Delhi,2017-11-17,150.79,220.08,47.38,16.32,78,67.8,59
Delhi,2017-11-18,143.51,202.59,43.91,13.3,75,60,0
Delhi,2017-11-19,128.65,190.51,45.6,15.12,75,64.5,56
Delhi,2017-11-20,171.34,249.28,52.73,13.7,74,60.6,51
Delhi,2017-11-21,178.08,253.38,54.75,15.02,74,60.8,52
Delhi,2017-11-22,177.41,258.11,54.64,18.13,77,61.5,52
Delhi,2017-11-23,175.56,251.23,55.04,18.32,78,60.6,50
Delhi,2017-11-24,187.97,256.92,64.15,19.2,79,62.7,48
Delhi,2017-11-25,185.31,268.09,76.48,17.95,79,62.4,50
Delhi,2017-11-26,224.37,338.82,67.6,21.01,81,62.4,49
Delhi,2017-11-27,198.34,328.09,68.93,18.95,78,61.3,50
Delhi,2017-11-28,167.74,290.47,62.53,19.39,75,59.4,49
Delhi,2017-11-29,215.17,327.64,75.37,20.1,82,63,50
Delhi,2017-11-30,219.84,344.17,57.73,16.83,80,63.4,51
Delhi,2017-12-01,190.45,309.07,56.83,17.59,77,60.5,49
Delhi,2017-12-02,208.87,324.46,65.66,20.17,77,60.9,48
Delhi,2017-12-03,240.87,359.22,65.83,19.92,74,59,49
Delhi,2017-12-04,261.82,390.1,65.49,20.17,73,60.9,49
Delhi,2017-12-05,230.56,358.86,64.61,18.29,74,65.2,57
Delhi,2017-12-06,120.91,210.21,51.02,20.88,75,64.5,56
Delhi,2017-12-07,88.95,170.12,45.83,18.17,77,63.4,54
Delhi,2017-12-08,115.08,204.38,53.85,21.69,76,61.9,53
Delhi,2017-12-09,165.76,268.35,70.14,24.22,80,60.8,49
Delhi,2017-12-10,230.34,341.87,83.94,25.97,79,60.3,48
Delhi,2017-12-11,218.87,338.45,71.25,24.39,75,62.3,48
Delhi,2017-12-12,109.18,152.76,45.94,11.71,69,63.1,59
Delhi,2017-12-13,134.99,203.48,40.27,10.81,69,60.3,56
Delhi,2017-12-14,126.67,189.9,36.59,11.18,65,56.4,49
Delhi,2017-12-15,127.57,194.15,34.73,9.69,67,49.1,0
Delhi,2017-12-16,100.72,152.72,29.84,4.98,69,56,48
Delhi,2017-12-17,95.58,163.65,37.37,12.68,73,58.5,48
Delhi,2017-12-18,115.19,189.64,45.8,16.97,76,60.6,51
Delhi,2017-12-19,168.33,257.19,54.84,23.03,74,59.5,51
Delhi,2017-12-20,283.24,410.74,66.41,25,70,61.5,52
Delhi,2017-12-21,293.14,435.23,61.63,22.54,77,63.3,56
Delhi,2017-12-22,157.72,241.38,50.73,20.47,85,66.9,54
Delhi,2017-12-23,117.72,181.59,50.97,19.95,75,61,53
Delhi,2017-12-24,203.18,301.71,66.65,23.73,76,52.5,0
Delhi,2017-12-25,259,368.35,58.92,23.76,72,56.3,47
Delhi,2017-12-26,224.42,326.11,57.6,22.1,74,58,47
Delhi,2017-12-27,224.27,317.87,65.61,23.17,77,59,47
Delhi,2017-12-28,249.17,362.39,70.25,25.51,77,59,47
Delhi,2017-12-29,227.28,347.63,59.7,25.54,77,59.7,46
Delhi,2017-12-30,273.56,401.15,60.4,21.01,72,57.1,47
Delhi,2017-12-31,306.17,445.58,66.97,17.97,73,56.3,45
Delhi,2018-01-01,303.41,415.09,63.92,18.58,68,54.1,44
Delhi,2018-01-02,277.48,422.59,53.73,12.43,64,53.4,48
Delhi,2018-01-03,217.01,336.87,52.24,10.28,65,52.4,44
Delhi,2018-01-04,248.54,377.61,61.57,14.42,68,53.9,47
Delhi,2018-01-05,240.42,360.99,54.8,13.2,64,46.3,0
Delhi,2018-01-06,252.57,378.9,59.12,18.15,67,52.6,42
Delhi,2018-01-07,191.66,292.74,47.02,16.27,68,55.7,45
Delhi,2018-01-08,152.98,259.13,51.6,17.15,69,53.6,43
Delhi,2018-01-09,233.1,355.21,66.19,21.82,71,53.9,42
Delhi,2018-01-10,186.26,294.24,60.21,18.98,73,58.4,46
Delhi,2018-01-11,154.64,243.95,63.57,17.4,73,58,49
Delhi,2018-01-12,168.87,281.06,65.3,24.03,72,58.3,49
Delhi,2018-01-13,230.5,355.43,61.28,24.28,73,56.4,44
Delhi,2018-01-14,191.47,308.74,54.37,22.47,75,57.3,45
Delhi,2018-01-15,177.71,309.85,52.51,19.12,74,59.3,46
Delhi,2018-01-16,133.56,231.04,46.86,19.06,76,60.7,50
Delhi,2018-01-17,235.06,353.55,47.86,14.48,72,56.5,44
Delhi,2018-01-18,276.25,428.08,55.08,21.02,81,60.9,47
Delhi,2018-01-19,253.7,398.16,49.45,22.27,76,60.5,49
Delhi,2018-01-20,152.33,252.92,38.87,14.45,73,57.5,49
Delhi,2018-01-21,153.61,274.5,44.09,16.91,77,57,43
Delhi,2018-01-22,202.11,352.68,56.45,21.64,76,59.7,45
Delhi,2018-01-23,160.79,248.48,47.26,14.25,61,54.8,50
Delhi,2018-01-24,130.16,192.19,35.33,11.9,64,48.4,0
Delhi,2018-01-25,111.75,167.31,40.13,6.84,64,54.5,49
Delhi,2018-01-26,128.45,207.66,38.17,7.99,65,53.9,47
Delhi,2018-01-27,155.2,271.1,45.14,7.94,68,55.3,46
Delhi,2018-01-28,150.96,248.26,47.6,10.26,71,56.5,46
Delhi,2018-01-29,162.48,272.45,54.51,12.61,74,57.8,46
Delhi,2018-01-30,126.84,212.59,47.59,14.47,80,62.4,50
Delhi,2018-01-31,123.48,205.56,45.46,11.35,76,63.9,50
Delhi,2018-02-01,157.33,298.58,63.88,18.67,81,65.6,54
Delhi,2018-02-02,140.35,282.16,54.28,12.25,79,63.8,53
Delhi,2018-02-03,115.05,239.61,51.46,14.2,76,61,51
Delhi,2018-02-04,133.8,252.13,46.74,13.2,74,57.9,50
Delhi,2018-02-05,163.6,308.37,63.42,14.77,71,59,45
Delhi,2018-02-06,143.29,274.72,56.51,14.94,72,60.9,53
Delhi,2018-02-07,131.49,246.92,54.53,14.58,74,58.9,50
Delhi,2018-02-08,186.19,338.61,74.83,13.8,73,57.1,44
Delhi,2018-02-09,203.33,348.94,74.5,14.35,75,58.4,46
Delhi,2018-02-10,209.7,373.06,99.06,13.77,74,57.6,47
Delhi,2018-02-11,148.13,300.96,62.4,14.45,76,63.3,49
Delhi,2018-02-12,72.36,153.11,33.08,8.58,69,61.5,56
Delhi,2018-02-13,103.93,170.12,46.48,10.25,74,61.4,50
Delhi,2018-02-14,76.92,149.43,34.92,9.03,73,61.6,53
Delhi,2018-02-15,94.49,173.59,38.54,11.47,74,63.6,55
Delhi,2018-02-16,123.19,219.11,48.33,12.49,76,64.7,55
Delhi,2018-02-17,127.8,244.27,49.9,15.01,78,65.3,57
Delhi,2018-02-18,127.27,234.67,50.94,12.17,77,62.4,54
Delhi,2018-02-19,172.55,315.75,71.76,15.25,80,65.6,52
Delhi,2018-02-20,167.16,317.53,68.29,14.53,83,66.3,53
Delhi,2018-02-21,172.99,346.46,92.54,13.97,88,70.6,57
Delhi,2018-02-22,159.67,313.47,66.4,15.89,89,71.5,59
Delhi,2018-02-23,163.75,333.99,70.77,16.26,86,73,62
Delhi,2018-02-24,164.2,349.29,62.66,15.09,87,75.1,64
Delhi,2018-02-25,106.26,222.46,42.88,14.34,82,72.4,65
Delhi,2018-02-26,67.27,156.72,33.59,9.64,82,70,62
Delhi,2018-02-27,85.53,178.51,43.12,10.72,86,72.3,62
Delhi,2018-02-28,143.25,279.26,52.5,14.52,86,74.3,62
Delhi,2018-03-01,120.71,256.86,51.74,14.9,85,70.9,60
Delhi,2018-03-02,139.18,253.32,50.64,11.52,88,73.3,61
Delhi,2018-03-03,98.25,205.92,41.07,12.93,90,75.4,64
Delhi,2018-03-04,79.83,182.26,39.02,12.95,87,72.6,64
Delhi,2018-03-05,76.96,164.74,39.58,12.7,84,70.9,60
Delhi,2018-03-06,75.45,163.52,37.92,12.99,83,69.8,60
Delhi,2018-03-07,87.62,178.53,45.6,13.23,85,71.1,60
Delhi,2018-03-08,139.88,283.57,79.5,16.98,89,73.9,58
Delhi,2018-03-09,134.76,274.89,65.86,18.68,89,74.1,60
Delhi,2018-03-10,75.67,171.69,39.85,14.8,90,75.1,62
Delhi,2018-03-11,88.3,183.74,41.81,15.41,89,74.3,63
Delhi,2018-03-12,105.29,223.67,45.32,17.48,94,76.8,63
Delhi,2018-03-13,109.22,245.66,56.5,17.22,96,78.8,65
Delhi,2018-03-14,116.62,328.98,64.82,17.39,92,76.5,64
Delhi,2018-03-15,108.98,314.72,48.86,16.08,89,77.9,65
Delhi,2018-03-16,111.67,256.67,41.48,16.61,88,75.3,64
Delhi,2018-03-17,81.57,170.16,32.61,13.63,87,72.5,64
Delhi,2018-03-18,82.15,173.07,31.72,17.22,89,75.7,59
Delhi,2018-03-19,81.93,197.13,43.85,16.95,94,76.4,61
Delhi,2018-03-20,109.99,249.2,55.71,20.52,95,79.8,64
Delhi,2018-03-21,133.53,280.94,45.33,24.36,91,78.9,72
Delhi,2018-03-22,83.4,176.02,33.49,17.14,86,77.4,67
Delhi,2018-03-23,64.2,151.45,34.53,12.75,86,75.5,66
Delhi,2018-03-24,78.4,186.62,37.32,14.56,89,77.8,67
Delhi,2018-03-25,85.34,190.95,34.66,15.57,90,78.3,67
Delhi,2018-03-26,85.9,198.67,41.2,16.28,92,79.4,70
Delhi,2018-03-27,111.26,256.4,60.75,18.5,98,80.8,65
